company_id,age_at_news,pos_sentiment,neg_sentiment
c:1252,57,0.0433,0.9567
c:4955,50,0.2854,0.7146
c:32127923,180,0.6764,0.3236
c:11934,107,0.113,0.887
c:13599244,188,0.5513,0.4487
c:13042322,183,0.5513,0.4487
c:12308910,136,0.5513,0.4487
c:10551247,57,0.9831,0.0169
c:80756,47,0.8354,0.1646
c:80416,98,0.9672,0.0328
c:42598,19,0.7555,0.2445
c:46674,40,0.9372,0.0628
c:67043,15,0.6613,0.3387
c:59327,14,0.0124,0.9876
c:58293,4,0.9346,0.0654
c:52701,15,0.7517,0.2483
c:30746,187,0.4495,0.5505
c:5241,50,0.0228,0.9772
c:9844,131,0.0693,0.9307
c:44265,12,0.785,0.215
c:43712,14,0.9147,0.0853
c:6348,178,0.2995,0.7005
c:53757,187,0.26,0.74
c:20087,28,0.7912,0.2088
c:53546,14,0.4497,0.5503
c:34916,49,0.0306,0.9694
c:28254,144,0.006,0.9940000000000001
c:28254,144,0.3334,0.6666
c:28254,144,0.0131,0.9869
c:34822,9,0.9535,0.0465
c:53543,17,0.3706,0.6294
c:34311,10,0.9175,0.0825
c:53561,16,0.4424,0.5576
c:53559,16,0.6197,0.3803
c:53558,144,0.309,0.691
c:15619,98,0.9407,0.0593
c:17885,32,0.7337,0.2663
c:51708,42,0.209,0.7909999999999999
c:53555,22,0.9631,0.0369
c:20502,19,0.9615,0.0385
c:20502,19,0.9932,0.0068
c:22703,38,0.2785,0.7215
c:34147,56,0.8557,0.1443
c:53548,3,0.6295,0.3705
c:53546,14,0.8071,0.1929
c:39903,2,0.5703,0.4297
c:34311,10,0.3707,0.6293
c:53529,4,0.9573,0.0427
c:44047,9,0.6477,0.3523
c:28254,144,0.071,0.929
c:33475761,56,0.5654,0.4346
c:33280641,146,0.7416,0.2584
c:17926,97,0.3893,0.6107
c:32701932,161,0.33399999999999996,0.6659999999999999
c:32218975,186,0.7416,0.2584
c:39593,89,0.0683,0.9317
c:49327,13,0.9923,0.0077
c:14477906,108,0.8804,0.1196
c:13421476,156,0.5513,0.4487
c:13327737,239,0.3783,0.6217
c:60505,27,0.8456,0.1544
c:60224,3,0.8941,0.1059
c:27278,17,0.8716,0.1284
c:5241,50,0.2279,0.7721
c:53395,3,0.0998,0.9002
c:33699235,29,0.8675,0.1325
c:21711,84,0.509,0.491
c:28254,144,0.0116,0.9884
c:28254,144,0.0074,0.9926
c:28254,144,0.1044,0.8956
c:52845,73,0.9703,0.0297
c:29143,15,0.9965,0.0035
c:8873,163,0.1232,0.8768
c:13684,70,0.2352,0.7648
c:53538,17,0.3246,0.6754
c:53533,29,0.9124,0.0876
c:44440,20,0.6651,0.3349
c:47978,75,0.7559999999999999,0.244
c:53531,90,0.1671,0.8329
c:53529,4,0.9619,0.0381
c:53527,179,0.9786,0.0214
c:36386,26,0.7493,0.2507
c:30569,18,0.1636,0.8364
c:41676,32,0.7905,0.2095
c:25395,27,0.5258,0.4742
c:53521,56,0.4588,0.5412
c:53522,41,0.5715,0.4285
c:53520,6,0.88,0.12
c:53517,10,0.1788,0.8212
c:27013,23,0.5915,0.4085
c:2853,42,0.5546,0.4454
c:53514,3,0.2582,0.7418
c:34311,10,0.9495,0.0505
c:2524,63,0.5879,0.4121
c:24689,202,0.0373,0.9627
c:1821,117,0.836,0.16399999999999998
c:2524,63,0.0139,0.9861
c:18184,11,0.9191,0.0809
c:33334153,60,0.5513,0.4487
c:33334095,136,0.5513,0.4487
c:32243914,114,0.5513,0.4487
c:23722014,102,0.3291,0.6709
c:14264749,44,0.6682,0.3318
c:13196598,145,0.5513,0.4487
c:8224402,105,0.8645,0.1355
c:7296623,17,0.9828,0.0172
c:80067,29,0.6904,0.3096
c:77919,15,0.4282,0.5718
c:77508,7,0.1093,0.8907
c:77243,55,0.9542,0.0458
c:63376,24,0.2885,0.7115
c:60574,36,0.6227,0.3773
c:21704,34,0.382,0.618
c:45352,4,0.9844,0.0156
c:53558,144,0.7209,0.2791
c:54443,27,0.8504,0.1496
c:44799,2,0.5307,0.4693
c:28820,34,0.9242,0.0758
c:18887,23,0.4081,0.5919
c:31685,18,0.7829,0.2171
c:11783,29,0.3407,0.6593
c:19911,20,0.8748,0.1252
c:28254,144,0.0459,0.9541
c:28254,144,0.0239,0.9761
c:21711,84,0.9439,0.0561
c:53477,241,0.4216,0.5784
c:53523,158,0.1078,0.8922
c:18860,35,0.8102,0.1898
c:33532,31,0.1564,0.8436
c:8676,154,0.3769,0.6231
c:53490,2,0.3516,0.6484
c:53136,17,0.0258,0.9742
c:53161,15,0.6496,0.3504
c:21531,30,0.0024,0.9976
c:3442,62,0.9788,0.0212
c:53490,2,0.2629,0.7371
c:21531,30,0.0323,0.9677
c:1766,94,0.5362,0.4638
c:11684,286,0.2293,0.7707
c:53488,9,0.8911,0.1089
c:36801,32,0.7442,0.2558
c:51452,106,0.8238,0.1762
c:34837,28,0.0131,0.9869
c:53484,11,0.542,0.45799999999999996
c:12180,130,0.1985,0.8015
c:53477,241,0.6145,0.3855
c:44150,18,0.2548,0.7452
c:22274,25,0.0394,0.9606
c:25610,23,0.9537,0.0463
c:52919,14,0.7278,0.2722
c:28254,144,0.0098,0.9902
c:7575,71,0.9263,0.0737
c:71056,31,0.5264,0.4736
c:56544,166,0.0107,0.9893
c:33333549,202,0.5513,0.4487
c:33333469,47,0.3321,0.6679
c:32536140,0,0.78,0.22
c:8135849,15,0.9948,0.0052
c:39302,26,0.6515,0.3485
c:20633,26,0.1841,0.8159
c:16983,131,0.1948,0.8052
c:79221,6,0.0971,0.9029
c:69750,17,0.3199,0.6801
c:65818,110,0.9926,0.0074
c:35327,22,0.6739,0.3261
c:60574,36,0.6609,0.3391
c:60240,0,0.8118,0.1882
c:19532,26,0.9822,0.0178
c:42806,12,0.932,0.068
c:35985,22,0.1785,0.8215
c:45038,17,0.4366,0.5634
c:24473,28,0.9385,0.0615
c:24473,28,0.9324,0.0676
c:27223,18,0.9358,0.0642
c:44178,22,0.9926,0.0074
c:20521,99,0.9039,0.0961
c:43712,14,0.2547,0.7453
c:43114,8,0.7190000000000001,0.281
c:53545,4,0.0287,0.9713
c:53757,187,0.3261,0.6739
c:43230,96,0.8294,0.1706
c:46770,152,0.7615,0.2385
c:26236,4,0.8901,0.1099
c:22691,22,0.8977,0.1023
c:53255,22,0.5121,0.4879
c:53512,2,0.8681,0.1319
c:53467,58,0.7332,0.2668
c:34311,10,0.2767,0.7233
c:34891,7,0.0258,0.9742
c:19380,24,0.8681,0.1319
c:53447,7,0.7024,0.2976
c:53452,22,0.1327,0.8673
c:30181,17,0.1636,0.8364
c:21165,70,0.815,0.185
c:33532,31,0.5264,0.4736
c:12156,48,0.5299,0.4701
c:44799,2,0.2679,0.7321
c:27862,22,0.03,0.97
c:28254,144,0.0155,0.9845
c:16470,62,0.9355,0.0645
c:53432,38,0.6891,0.3109
c:49976,63,0.9896,0.0104
c:34161,22,0.3172,0.6828
c:14949,27,0.7198,0.2802
c:28254,144,0.004,0.996
c:10601,32,0.6215,0.3785
c:27619,20,0.7332,0.2668
c:60240,0,0.6978,0.3022
c:43557,66,0.9886,0.0114
c:54844,4,0.5983,0.4017
c:9166,43,0.0051,0.9949
c:31973,19,0.8624,0.1376
c:9332,29,0.282,0.718
c:43230,96,0.7472,0.2528
c:28254,144,0.0212,0.9788
c:48504,50,0.3864,0.6136
c:28254,144,0.011000000000000001,0.9890000000000001
c:25700,27,0.7862,0.2138
c:8561,16,0.0752,0.9248
c:3202,93,0.9159999999999999,0.084
c:519,68,0.0353,0.9647
c:10696150,29,0.6217,0.3783
c:67177,17,0.7062,0.2938
c:21268,30,0.9811,0.0189
c:34311,10,0.6601,0.3399
c:4782,79,0.5683,0.4317
c:12137,47,0.1138,0.8862
c:6873,70,0.5587,0.4413
c:24689,202,0.6153,0.3847
c:51266,4,0.9502,0.0498
c:25656,22,0.9533,0.0467
c:34549,30,0.9357,0.0643
c:28254,144,0.0069,0.9931
c:28947,6,0.1315,0.8685
c:4782,79,0.0769,0.9231
c:33081,21,0.4094,0.5906
c:41901,7,0.462,0.5379999999999999
c:42706,12,0.4592,0.5408
c:26243,10,0.9939,0.0061
c:24689,202,0.0346,0.9654
c:24613,384,0.4832,0.5168
c:53423,6,0.9934,0.0066
c:18666,26,0.9205,0.0795
c:30023,14,0.1298,0.8702
c:24689,202,0.2416,0.7584
c:2666,54,0.8214,0.1786
c:15338,130,0.2139,0.7861
c:10616,82,0.6682,0.3318
c:14095,21,0.8558,0.1442
c:33333450,259,0.3197,0.6803
c:33255894,28,0.4494,0.5506
c:32770674,10,0.7302,0.2698
c:31022,39,0.3875,0.6125
c:46547,8,0.4919,0.5081
c:16155054,13,0.9957,0.0043
c:12835223,65,0.5513,0.4487
c:12789843,68,0.6526,0.3474
c:80489,34,0.5125,0.4875
c:66878,31,0.551,0.449
c:59781,32,0.8957,0.1043
c:16787,2,0.8344,0.1656
c:26809,16,0.6856,0.3144
c:58009,8,0.7602,0.2398
c:20799,7,0.2374,0.7626
c:18887,23,0.9481,0.0519
c:11828,89,0.775,0.225
c:43382,11,0.4681,0.5319
c:2666,54,0.5535,0.4465
c:52403,7,0.6896,0.3104
c:34311,10,0.7669,0.2331
c:17028,27,0.2335,0.7665
c:42322,12,0.9025,0.0975
c:10910,30,0.4014,0.5986
c:10910,30,0.5716,0.4284
c:10910,30,0.6841,0.3159
c:10910,30,0.1632,0.8368
c:10910,30,0.772,0.228
c:31319,25,0.1305,0.8695
c:34891,7,0.0852,0.9148
c:34891,7,0.2718,0.7282
c:31022,39,0.2747,0.7253
c:53417,16,0.579,0.42100000000000004
c:53414,16,0.8199,0.1801
c:53406,8,0.8381,0.1619
c:43015,8,0.4144,0.5856
c:43291,60,0.7402,0.2598
c:10910,30,0.4169,0.5831
c:53411,18,0.9223,0.0777
c:53408,27,0.9781,0.0219
c:32563,26,0.9467,0.0533
c:33333121,147,0.6465,0.3535
c:32343319,42,0.8156,0.1844
c:13807078,92,0.6682,0.3318
c:13306174,91,0.5513,0.4487
c:38137,26,0.6326,0.3674
c:5241,50,0.2208,0.7792
c:55141,43,0.9876,0.0124
c:18516,11,0.7472,0.2528
c:28167,6,0.5617,0.4383
c:29773,21,0.0264,0.9736
c:9166,43,0.0126,0.9874
c:41997,11,0.95,0.05
c:6348,178,0.2638,0.7362
c:19911,20,0.2266,0.7734
c:29753,24,0.9554,0.0446
c:21005,32,0.8816,0.1184
c:45107,30,0.0125,0.9875
c:45107,30,0.9570000000000001,0.043
c:17052,17,0.7571,0.2429
c:17052,17,0.0792,0.9208
c:31319,25,0.7559,0.2441
c:9082,170,0.9021,0.0979
c:53415,12,0.6126,0.3874
c:34311,10,0.0288,0.9712
c:25016,76,0.4464,0.5536
c:2052,12,0.2099,0.7901
c:3171,56,0.0852,0.9148
c:28968,17,0.0017,0.9983
c:28272,19,0.2975,0.7025
c:1606,80,0.9529,0.0471
c:53382,18,0.1115,0.8885
c:32169,13,0.745,0.255
c:48811,28,0.8438,0.1562
c:16302,23,0.157,0.843
c:53373,48,0.9621,0.0379
c:38055,194,0.129,0.871
c:45552,8,0.4708,0.5292
c:25400,15,0.2578,0.7422
c:33345581,168,0.4306,0.5694
c:33342276,99,0.1168,0.8832
c:33332836,39,0.4266,0.5734
c:33332709,219,0.3287,0.6713
c:44131,283,0.1338,0.8662
c:13035026,117,0.1397,0.8603
c:13005218,86,0.0829,0.9171
c:62774,9,0.5347,0.4653
c:63481,12,0.8591,0.1409
c:62864,15,0.9977,0.0023
c:59670,7,0.6087,0.3913
c:52616,10,0.9352,0.0648
c:58572,2,0.5589999999999999,0.441
c:19654,38,0.7643,0.2357
c:29473,28,0.7023,0.2977
c:21192,167,0.0185,0.9815
c:54852,13,0.9428,0.0572
c:54852,13,0.9859,0.0141
c:27223,18,0.086,0.914
c:8424,113,0.0812,0.9188
c:24350,75,0.9194,0.0806
c:24348,89,0.4732,0.5268
c:53539,2,0.7512,0.2488
c:16589,29,0.9733,0.0267
c:41837,127,0.9838,0.0162
c:3329,41,0.4034,0.5966
c:53394,92,0.9826,0.0174
c:23532,17,0.9849,0.0151
c:53367,28,0.6821,0.3179
c:42082,15,0.9175,0.0825
c:53302,18,0.9388,0.0612
c:45552,8,0.0147,0.9853
c:53083,4,0.9811,0.0189
c:35985,22,0.8064,0.1936
c:16376,203,0.0246,0.9754
c:30576,29,0.3562,0.6438
c:53349,11,0.6388,0.3612
c:53346,15,0.2026,0.7974
c:53344,7,0.2555,0.7445
c:20409,23,0.4004,0.5996
c:34891,7,0.0333,0.9667
c:30324,21,0.1337,0.8663
c:53341,46,0.971,0.028999999999999998
c:10492,72,0.5897,0.4103
c:32088,13,0.7967,0.2033
c:53338,55,0.2603,0.7397
c:51641,10,0.4486,0.5514
c:53336,14,0.6683,0.3317
c:45190,6,0.9363,0.0637
c:53333,13,0.9739,0.0261
c:53332,32,0.25,0.75
c:24689,202,0.36200000000000004,0.638
c:38,51,0.1196,0.8804
c:53329,30,0.1383,0.8617
c:43114,8,0.8569,0.1431
c:43551,83,0.0165,0.9835
c:32112,31,0.145,0.855
c:52914,1,0.2577,0.7423
c:4782,79,0.0616,0.9384
c:1044413,4,0.8909999999999999,0.109
c:33946563,11,0.8575,0.1425
c:33346332,136,0.40700000000000003,0.593
c:33343865,46,0.4306,0.5694
c:33331593,40,0.6632,0.3368
c:32413955,3,0.1695,0.8305
c:32342455,69,0.2773,0.7227
c:28668707,5,0.3071,0.6929
c:24149370,199,0.4368,0.5632
c:81074,121,0.5897,0.4103
c:80125,127,0.9895,0.0105
c:79868,18,0.2815,0.7185
c:70461,22,0.7397,0.2603
c:68015,19,0.9956,0.0044
c:66527,13,0.8212,0.1788
c:34327,11,0.9961,0.0039
c:60649,30,0.1732,0.8268
c:60090,5,0.9643,0.0357
c:45140,8,0.6383,0.3617
c:25130,18,0.0514,0.9486
c:13004,7,0.674,0.326
c:54503,32,0.0745,0.9255
c:58806,14,0.44,0.56
c:19233,142,0.457,0.5429999999999999
c:54442,3,0.5302,0.4698
c:52701,15,0.9670000000000001,0.033
c:54252,14,0.8742,0.1258
c:27223,18,0.7639,0.2361
c:41997,11,0.0364,0.9636
c:53648,10,0.0984,0.9016
c:43585,17,0.0423,0.9577
c:53539,2,0.6157,0.3843
c:43230,96,0.4953,0.5047
c:34822,9,0.0135,0.9865
c:44022,3,0.8869,0.1131
c:1969,50,0.615,0.385
c:42793,12,0.8199,0.1801
c:43165,4,0.5271,0.4729
c:34311,10,0.0311,0.9689
c:40444,116,0.0539,0.9461
c:31888,16,0.8723,0.1277
c:24628,33,0.1221,0.8779
c:24210,29,0.6687,0.3313
c:18092,25,0.3217,0.6783
c:23450,28,0.5154,0.4846
c:31272,11,0.8295,0.1705
c:53306,9,0.7644,0.2356
c:32563,26,0.6616,0.3384
c:53303,3,0.0965,0.9035
c:28272,19,0.8084,0.1916
c:53296,15,0.2334,0.7666
c:35985,22,0.6955,0.3045
c:1606,80,0.11900000000000001,0.8809999999999999
c:22529,137,0.3799,0.6201
c:50523,143,0.2031,0.7969
c:16727,44,0.2259,0.7741
c:28668707,4,0.7807,0.2193
c:22645052,207,0.0829,0.9171
c:77562,9,0.1434,0.8566
c:76854,46,0.6722,0.3278
c:45038,16,0.9852,0.0148
c:2624,39,0.9855,0.0145
c:58102,59,0.8828,0.1172
c:1340,95,0.6559999999999999,0.344
c:21192,166,0.3138,0.6862
c:54351,6,0.5336,0.4664
c:9166,42,0.5691,0.4309
c:53287,30,0.1445,0.8555
c:19281,17,0.2744,0.7256
c:53394,91,0.9914,0.0086
c:20351,265,0.0481,0.9519
c:45552,7,0.7466,0.2534
c:53330,3,0.9802,0.0198
c:17581,21,0.7194,0.2806
c:40444,115,0.0216,0.9784
c:40444,115,0.2086,0.7914
c:17052,16,0.7727,0.2273
c:17581,21,0.6007,0.3993
c:53316,30,0.0281,0.9719
c:53300,7,0.7340000000000001,0.266
c:53294,187,0.6346,0.3654
c:26535,6,0.5031,0.4969
c:12137,46,0.0567,0.9433
c:23450,27,0.6657,0.3343
c:53294,187,0.3038,0.6962
c:44978,21,0.3135,0.6865
c:16153,34,0.3645,0.6355
c:34161,21,0.102,0.898
c:33746,14,0.8366,0.1634
c:19281,17,0.5523,0.4477
c:53291,13,0.3168,0.6832
c:53289,4,0.3292,0.6708
c:53288,16,0.9711,0.0289
c:53285,40,0.4266,0.5734
c:53284,18,0.9653,0.0347
c:53278,6,0.3113,0.6887
c:53281,10,0.3798,0.6202
c:17236,15,0.8463,0.1537
c:18666,25,0.9183,0.0817
c:31645,17,0.8045,0.1955
c:8676,153,0.3451,0.6549
c:28254,143,0.0275,0.9725
c:18710,22,0.2203,0.7797
c:32898,26,0.8888,0.1112
c:8098202,5,0.7909,0.2091
c:31151,17,0.2027,0.7973
c:61392,5,0.9737,0.0263
c:41581,7,0.9583,0.0417
c:48670,62,0.9011,0.0989
c:5241,49,0.1746,0.8254
c:33345,21,0.8702,0.1298
c:27223,17,0.4947,0.5053
c:19207,22,0.9975,0.0025
c:34311,9,0.0605,0.9395
c:1340,95,0.8501,0.1499
c:27433,25,0.0349,0.9651
c:15370,27,0.3057,0.6943
c:5241,49,0.7909999999999999,0.209
c:35633,14,0.6686,0.3314
c:3698,79,0.0642,0.9358
c:20066218,30,0.8266,0.1734
c:79972,125,0.7514,0.2486
c:77751,18,0.9446,0.0554
c:28961,21,0.1412,0.8588
c:58943,86,0.8461,0.1539
c:784,53,0.1236,0.8764
c:8944,35,0.1045,0.8955
c:27862,21,0.0559,0.9441
c:34165,6,0.5949,0.4051
c:53599,13,0.9003,0.0997
c:34612,57,0.3489,0.6511
c:46097,81,0.1945,0.8055
c:4782,78,0.0237,0.9763
c:53211,5,0.0158,0.9842
c:20240,195,0.3792,0.6208
c:21531,29,0.6417,0.3583
c:27862,21,0.4581,0.5419
c:8676,153,0.8043,0.1957
c:20240,195,0.1124,0.8876
c:32876,27,0.1138,0.8862
c:26674,19,0.1693,0.8307
c:33335,27,0.7322,0.2678
c:53109,111,0.2531,0.7469
c:6226,61,0.3981,0.6019
c:2031,7,0.0016,0.9984
c:26358,130,0.0641,0.9359
c:4782,78,0.0291,0.9709
c:33410533,21,0.685,0.315
c:15967,35,0.7944,0.2056
c:33329733,96,0.8374,0.1626
c:33329651,160,0.5786,0.4214
c:22041,27,0.9471,0.0529
c:43170,88,0.8374,0.1626
c:52506,92,0.938,0.062
c:28217219,22,0.8938,0.1062
c:23790859,162,0.1031,0.8969
c:12744858,76,0.8374,0.1626
c:78993,56,0.1476,0.8524
c:67548,112,0.0604,0.9396
c:27312,17,0.9485,0.0515
c:59282,45,0.7294,0.2706
c:1340,95,0.6849,0.3151
c:1340,95,0.6993,0.3007
c:5241,49,0.2605,0.7395
c:3356,106,0.9743,0.0257
c:8944,35,0.1906,0.8094
c:42368,25,0.9359,0.0641
c:33552,14,0.4469,0.5531
c:6348,177,0.3815,0.6185
c:53599,13,0.9362,0.0638
c:44022,2,0.9839,0.0161
c:32230,141,0.9858,0.0142
c:40444,115,0.9176,0.0824
c:48500,29,0.8972,0.1028
c:15583,29,0.7599,0.2401
c:46097,81,0.0427,0.9573
c:41614,70,0.7268,0.2732
c:28272,18,0.6334,0.3666
c:28272,18,0.8887,0.1113
c:20234,14,0.474,0.526
c:42392,11,0.4899,0.5101
c:53253,34,0.8184,0.1816
c:53251,3,0.7608,0.2392
c:31352,15,0.5903,0.4097
c:53250,9,0.4403,0.5597
c:34891,6,0.02,0.98
c:34891,6,0.9904,0.0096
c:31617,14,0.9799,0.0201
c:32563,25,0.9868,0.0132
c:41260,122,0.1699,0.8301
c:23129,19,0.8982,0.1018
c:53234,5,0.8663,0.1337
c:50240,13,0.1558,0.8442
c:53232,64,0.7007,0.2993
c:50240,13,0.3781,0.6219
c:53230,23,0.7287,0.2713
c:53229,6,0.013000000000000001,0.987
c:53228,31,0.9754,0.0246
c:10602,60,0.2247,0.7753
c:34311,9,0.9189,0.0811
c:53216,45,0.8491,0.1509
c:2624,39,0.1656,0.8344
c:8676,153,0.9941,0.0059
c:16651,27,0.1649,0.8351
c:33329605,199,0.0606,0.9394
c:33329589,178,0.2326,0.7674
c:13573,45,0.9879,0.0121
c:13479153,125,0.22399999999999998,0.7759999999999999
c:62366,14,0.8711,0.1289
c:76744,34,0.8013,0.1987
c:13573,45,0.9697,0.0303
c:67005,15,0.7915,0.2085
c:66498,153,0.0589,0.9411
c:53213,2,0.8686,0.1314
c:22201,7,0.9138,0.0862
c:34258,45,0.8294,0.1706
c:58461,9,0.4772,0.5228
c:21204,88,0.2629,0.7371
c:24999,19,0.9390000000000001,0.061
c:54844,3,0.8972,0.1028
c:10195,9,0.9708,0.0292
c:28836,24,0.3627,0.6373
c:43110,22,0.303,0.6970000000000001
c:6810,54,0.091,0.909
c:19911,19,0.9778,0.0222
c:19911,19,0.9528,0.0472
c:53394,91,0.96,0.04
c:25400,14,0.9504,0.0496
c:53330,3,0.9183,0.0817
c:40444,115,0.9298,0.0702
c:40444,115,0.813,0.187
c:52919,13,0.506,0.494
c:29914,4,0.5714,0.4286
c:53070,6,0.7243,0.2757
c:8170,141,0.1951,0.8049
c:31270,57,0.7297,0.2703
c:31270,57,0.0314,0.9686
c:34751,1,0.7214,0.2786
c:9062,38,0.7641,0.2359
c:2624,39,0.1827,0.8173
c:4782,78,0.0095,0.9905
c:4782,78,0.0532,0.9468
c:9096,66,0.2967,0.7033
c:53216,45,0.5484,0.4516
c:53206,29,0.99,0.01
c:53208,73,0.7807,0.2193
c:53215,1,0.8016,0.1984
c:53211,5,0.3701,0.6299
c:53213,2,0.5347,0.4653
c:53209,17,0.7938,0.2062
c:53202,18,0.1044,0.8956
c:31270,57,0.4372,0.5628
c:13967,33,0.5379999999999999,0.462
c:39673,36,0.9788,0.0212
c:18902,27,0.9832,0.0168
c:28836,24,0.0812,0.9188
c:2624,39,0.4418,0.5582
c:24469,34,0.2805,0.7195
c:28968,16,0.4027,0.5973
c:26507,6,0.081,0.919
c:33329567,92,0.0727,0.9273
c:33329424,146,0.9177,0.0823
c:12804192,138,0.1694,0.8306
c:77203,7,0.2323,0.7677
c:19532,25,0.9627,0.0373
c:5760,57,0.2212,0.7788
c:47854,15,0.0234,0.9766
c:24350,74,0.8546,0.1454
c:18659,54,0.1385,0.8615
c:28254,143,0.015,0.985
c:21711,83,0.7203,0.2797
c:53343,37,0.5786,0.4214
c:53351,9,0.9741,0.0259
c:53351,9,0.9837,0.0163
c:43165,3,0.6705,0.3295
c:48500,29,0.9792,0.0208
c:4782,78,0.0721,0.9279
c:42463,14,0.7958,0.2042
c:17052,16,0.8884,0.1116
c:53209,17,0.7776,0.2224
c:8840,74,0.2143,0.7857
c:24689,201,0.7059,0.2941
c:4782,78,0.4276,0.5724
c:4176,97,0.0055,0.9945
c:45571,25,0.6744,0.3256
c:12,63,0.4711,0.5289
c:6357,136,0.6673,0.3327
c:9998,165,0.0399,0.9601
c:23029,22,0.0082,0.9918
c:25636,64,0.9802,0.0198
c:24721,61,0.6704,0.3296
c:32660,22,0.9577,0.0423
c:4782,78,0.4501,0.5499
c:34891,6,0.7687,0.2313
c:39320,77,0.6699,0.3301
c:34778,69,0.4,0.6
c:44969,25,0.8013,0.1987
c:27753,14,0.027999999999999997,0.972
c:53174,32,0.8648,0.1352
c:1904,53,0.1846,0.8154
c:53172,6,0.0688,0.9312
c:53171,13,0.3588,0.6412
c:53167,11,0.0554,0.9446
c:1904,53,0.3922,0.6078
c:32660,22,0.3045,0.6955
c:1814,48,0.0796,0.9204
c:27405,18,0.8584,0.1416
c:4782,78,0.267,0.733
c:29614,14,0.4853,0.5147
c:4782,78,0.5241,0.4759
c:53155,16,0.7751,0.2249
c:24105,29,0.8249,0.1751
c:4782,78,0.6165,0.3835
c:2666,53,0.0125,0.9875
c:15967,35,0.0382,0.9618
c:34152,28,0.7281,0.2719
c:33329066,102,0.8374,0.1626
c:33328941,55,0.8374,0.1626
c:28312978,17,0.9952,0.0048
c:624691,16,0.0964,0.9036
c:34055,76,0.1133,0.8867
c:55606,18,0.6086,0.3914
c:10946,31,0.0402,0.9598
c:53066,36,0.0534,0.9466
c:53190,21,0.6713,0.3287
c:55029,254,0.2528,0.7472
c:20964,261,0.96,0.04
c:20799,6,0.0642,0.9358
c:51,49,0.6719,0.3281
c:27862,21,0.5287,0.4713
c:43712,13,0.8590000000000001,0.141
c:33552,14,0.5903,0.4097
c:32861,17,0.337,0.6629999999999999
c:19911,19,0.88,0.12
c:53395,2,0.0538,0.9462
c:53343,37,0.3885,0.6115
c:4782,78,0.0296,0.9704
c:4782,78,0.3153,0.6847
c:4782,78,0.1514,0.8486
c:20234,14,0.0671,0.9329
c:16589,28,0.8669,0.1331
c:45571,25,0.9315,0.0685
c:53155,16,0.2085,0.7915
c:28254,143,0.1549,0.8451
c:10946,31,0.107,0.893
c:53148,33,0.2219,0.7781
c:9873,31,0.0912,0.9088
c:24105,29,0.4436,0.5564
c:43699,15,0.7876,0.2124
c:20647,28,0.1859,0.8141
c:53139,14,0.9271,0.0729
c:53136,16,0.8756,0.1244
c:13598,33,0.9513,0.0487
c:30660,34,0.3958,0.6042
c:22724,15,0.8987,0.1013
c:11252,83,0.1442,0.8558
c:22567,23,0.2033,0.7967
c:4782,78,0.5422,0.4578
c:8676,153,0.0366,0.9634
c:24899,87,0.8248,0.1752
c:24899,87,0.5475,0.4525
c:43114,7,0.8016,0.1984
c:44975,13,0.1201,0.8799
c:45372,12,0.4512,0.5488
c:53119,62,0.1891,0.8109
c:2846,125,0.7305,0.2695
c:21953830,39,0.0361,0.9639
c:33328867,99,0.4347,0.5653
c:33328740,75,0.1892,0.8108
c:33328221,164,0.7604,0.2396
c:33327981,61,0.2251,0.7749
c:75602,23,0.6407,0.3593
c:41683,75,0.752,0.248
c:23568,39,0.2628,0.7372
c:3485,183,0.3396,0.6604
c:14388359,193,0.6682,0.3318
c:13503311,53,0.1139,0.8861
c:80455,28,0.7247,0.2753
c:77656,74,0.5785,0.4215
c:77656,74,0.6063,0.3937
c:77022,28,0.0386,0.9614
c:76523,138,0.6682,0.3318
c:75533,14,0.9831,0.0169
c:68962,126,0.5660000000000001,0.434
c:66921,61,0.8265,0.1735
c:60455,46,0.7427,0.2573
c:60081,10,0.7486,0.2514
c:59844,7,0.7371,0.2629
c:58957,2,0.7490000000000001,0.251
c:22770,26,0.9939,0.0061
c:29227,25,0.0395,0.9605
c:55032,69,0.8983,0.1017
c:54917,29,0.5448,0.4552
c:47240,201,0.9741,0.0259
c:53523,157,0.5581,0.4419
c:25675,22,0.2574,0.7426
c:9459,33,0.7701,0.2299
c:9674,15,0.9904,0.0096
c:31973,18,0.8883,0.1117
c:17621,42,0.5207,0.4793
c:45367,21,0.9232,0.0768
c:31568,10,0.4103,0.5897
c:30615,22,0.3069,0.6931
c:53150,16,0.802,0.198
c:6226,61,0.5696,0.4304
c:53109,111,0.7170000000000001,0.28300000000000003
c:23568,39,0.7881,0.2119
c:11646,25,0.0168,0.9832
c:2666,53,0.8626,0.1374
c:2666,53,0.5041,0.4959
c:2666,53,0.0136,0.9864
c:2666,53,0.0542,0.9458
c:19664,25,0.3363,0.6637
c:7394,96,0.2331,0.7669
c:405,85,0.9890000000000001,0.011000000000000001
c:45171,13,0.8686,0.1314
c:4782,78,0.0197,0.9803
c:5628,46,0.8488,0.1512
c:9998,165,0.0388,0.9612
c:53109,111,0.4403,0.5597
c:2031,7,0.0968,0.9032
c:53107,3,0.8774,0.1226
c:53100,9,0.2063,0.7937
c:18903,21,0.8928,0.1072
c:28470,27,0.5819,0.4181
c:53094,18,0.8966,0.1034
c:53220,6,0.2925,0.7075
c:17508,27,0.2449,0.7551
